k,condition,layer,n,safety_projection_mean,safety_projection_std,harmfulness_probe_score_mean,harmfulness_probe_score_std,kl_to_refusal_mean,kl_to_refusal_std,refusal_logmass_mean,refusal_logmass_std,compliance_logmass_mean,compliance_logmass_std,refusal_margin_mean,refusal_margin_std
5,static,10,8,5.587935447692871e-09,0.571016103213881,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,11,8,1.6298145055770874e-08,0.5565082458705111,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,12,8,1.862645149230957e-09,0.5405376619945212,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,13,8,-3.725290298461914e-09,0.4654017990171674,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,14,8,5.587935447692871e-09,0.44279297181768823,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,15,8,-3.3527612686157227e-08,0.6355245061162191,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,16,8,-7.450580596923828e-09,0.6289132247889537,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,17,8,2.0489096641540527e-08,0.815396217146239,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,18,8,5.587935447692871e-09,0.7503325555822683,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,19,8,-7.450580596923828e-09,0.6962537168842698,0.0,0.0,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,20,8,1.4901161193847656e-08,0.7323550900033525,6.764864194490691e-31,1.789814831174765e-30,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,21,8,-5.960464477539063e-08,0.8907883324413073,1.987482160622492e-18,5.2583835321844426e-18,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,22,8,-6.705522537231445e-08,0.800438991237644,3.2025026448684635e-22,8.473025571348556e-22,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,23,8,7.450580596923828e-09,0.9526987804684476,1.5570473438379913e-21,4.119560051349004e-21,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,24,8,1.6763806343078613e-08,1.124461025821415,0.1109478622674942,0.2935404520540364,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,25,8,-1.4901161193847656e-08,1.210474378424972,0.12498345971107483,0.33067515239196466,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,26,8,2.60770320892334e-08,1.215962724514236,0.125,0.33071891388307384,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,27,8,3.725290298461914e-09,1.4913208830194218,0.11284243315458298,0.29855301546245633,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
5,static,28,8,5.21540641784668e-08,3.175057409415323,0.125,0.33071891388307384,16.70899587869644,5.958609286886398,-9.993758857250214,3.657358336167399,-11.631851524114609,3.8220373889863195,1.6380926668643951,1.0418601080577703
10,adaptive,0,8,0.17830458842217922,0.10080124904489071,9.392002967361247e-05,0.00014986916755135458,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,1,8,0.3403976783156395,0.08840563136016104,0.7434957456879374,0.42956531903687833,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,2,8,0.48353729024529457,0.1269976089834707,0.12499198186662706,0.3306976587963033,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,3,8,0.6346315369009972,0.14662514575511473,0.5781854939988023,0.46169774710209993,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,4,8,0.7242755182087421,0.21863868708564302,1.0892607195697788e-14,1.2880708489102232e-14,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,5,8,0.8634117878973484,0.24634329495600407,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,6,8,0.9799425676465034,0.33789774448352183,2.344525787933402e-28,6.2030226364161875e-28,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,7,8,0.9414938166737556,0.3806150106650085,9.998919110664895e-36,1.7588489545669496e-35,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,8,8,0.9647907689213753,0.5118584691245747,2.825135319289449e-25,7.4660188931091e-25,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,9,8,0.9105143789201975,0.4801082140066828,1.9753289253372967e-33,5.226204305383133e-33,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,10,8,0.8891704231500626,0.5155342963358795,9.804084215733109e-36,2.593916866756353e-35,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,11,8,1.0149135859683156,0.5446090424467632,3.338351646836685e-32,8.832448246412795e-32,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,12,8,1.0729792024940252,0.6085781334610939,2.416280615654219e-28,6.392877606767106e-28,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,13,8,1.140391692519188,0.6698735182942541,2.46267622499084e-37,6.515628850997112e-37,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,14,8,1.3577927881851792,0.717437146927965,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,15,8,1.2432064861059189,0.9145527581894445,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,16,8,1.527175486087799,1.0815758936401605,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,17,8,1.6424651443958282,1.1489280958806678,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,18,8,1.9017091318964958,1.3119762175090617,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,19,8,2.084381617605686,1.4098451478885934,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,20,8,2.4398432821035385,1.840122282803859,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,21,8,2.6131420731544495,1.9888153327995555,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,22,8,2.9060599952936172,2.234082177780015,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,23,8,3.193539172410965,2.457133688736866,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,24,8,3.670931503176689,2.6066094306456997,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,25,8,4.051560580730438,2.6801381890944422,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,26,8,4.349144071340561,2.919389475779223,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,27,8,4.4827238619327545,2.9663379208839054,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,adaptive,28,8,7.927274644374847,5.250883841666771,0.0,0.0,18.174195289611816,4.1626773393952465,-10.418684363365173,2.350840533252918,-11.962437510490417,2.753904439800945,1.5437531471252441,1.3293746093690115
10,clean,0,8,0.18283569812774658,0.0,8.267009252449498e-05,0.0,14.35561728477478,3.536548352622978,-6.62574028968811,1.3131962961389234,-2.7278782725334167,1.2405061991466217,-3.897861987352371,0.5848519325474847
10,clean,1,8,0.42501116171479225,0.007504571558161209,1.0,0.0,14.35561728477478,3.536548352622978,-6.62574028968811,1.3131962961389234,-2.7278782725334167,1.2405061991466217,-3.897861987352371,0.5848519325474847
10,clean,2,8,0.5849901214241982,0.017361815365658013,3.2661868832317045e-16,4.800730688379986e-16,14.35561728477478,3.536548352622978,-6.62574028968811,1.3131962961389234,-2.7278782725334167,1.2405061991466217,-3.897861987352371,0.5848519325474847
10,clean,3,8,0.7403950616717339,0.018645205033033935,0.985226534307003,0.032668949031999864,14.35561728477478,3.536548352622978,-6.62574028968811,1.3131962961389234,-2.7278782725334167,1.2405061991466217,-3.897861987352371,0.5848519325474847
