k,response_step,metric,adaptive,static,refusal,clean,adaptive_minus_static,adaptive_minus_refusal,adaptive_minus_clean
10,16,safety_projection,-2.6219468348962396,-2.194036004002109e-09,30.671021073508115,17.377053659752104,-2.6219468327022035,-33.29296790840436,-19.999000494648342
10,16,refusal_margin,1.5751877167473542,0.9898279751736694,1.6737720922458392,2.7780247612233544,0.5853597415736849,-0.09858437549848498,-1.2028370444760002
10,16,refusal_logmass,-12.48581846835423,-13.928017110181,-15.74845010371296,-16.741261944449022,1.4421986418267707,3.26263163535873,4.255443476094792
10,16,compliance_logmass,-14.061006190175291,-14.91784508535467,-17.4222221959588,-19.519286705672375,0.8568388951793793,3.3612160057835077,5.4582805154970835
15,0,kl_to_static,12.524816553971151,0.0,15.029960214908868,11.316564189875784,12.524816553971151,-2.5051436609377173,1.208252364095367
15,0,safety_projection,-0.97145405923662,-7.861962347674223e-09,44.31952831167385,2.0754444507733445,-0.9714540513746577,-45.29098237091047,-3.0468985100099646
15,0,refusal_margin,1.3475773319876267,0.8476201727346409,2.7759402456459092,-3.698489019475831,0.4999571592529859,-1.4283629136582825,5.046066351463458
15,0,refusal_logmass,-10.975166357368048,-12.380951947229772,-16.079115943674662,-6.436566478635636,1.4057855898617238,5.103949586306614,-4.538599878732412
15,0,compliance_logmass,-12.32274369209822,-13.228572124352484,-18.85505618932057,-2.7380774664732574,0.905828432254264,6.532312497222351,-9.584666225624963
15,1,kl_to_static,12.837032954568512,0.0,15.486561173493143,13.986850418378973,12.837032954568512,-2.6495282189246314,-1.1498174638104608
15,1,safety_projection,-0.6071713299839043,4.9091555589547194e-08,41.393786246425535,3.9195782178384393,-0.6071713790754599,-42.00095757640944,-4.526749547822344
15,1,refusal_margin,1.0048567550313985,0.7431472386319213,2.960662461497301,5.2592136230936815,0.26170951639947715,-1.9558057064659025,-4.254356868062283
15,1,refusal_logmass,-11.58697245457421,-12.747833585629436,-16.119487949675577,-3.2975840702355823,1.160861131055226,4.532515495101366,-8.28938838433863
15,1,compliance_logmass,-12.591829208737137,-13.490980823712846,-19.080150411172877,-8.556797698962908,0.8991516149757093,6.48832120243574,-4.035031509774228
15,2,kl_to_static,13.3069334677392,0.0,16.182660426098877,16.49216169484554,13.3069334677392,-2.875726958359678,-3.1852282271063395
15,2,safety_projection,-0.8534124142553178,2.486574137869057e-08,39.59135790013829,10.450515396024551,-0.8534124391210591,-40.44477031439361,-11.30392781027987
15,2,refusal_margin,1.2361409649527146,0.6381602448188454,2.6310486120680356,3.9522735180298976,0.5979807201338693,-1.394907647115321,-2.716132553077183
15,2,refusal_logmass,-11.455097668010032,-13.335361637220792,-16.24807775532541,-11.062524944726675,1.8802639692107608,4.79298008731538,-0.39257272328335624
15,2,compliance_logmass,-12.69123863611096,-13.973521882039638,-18.879126367393447,-15.014798462756572,1.282283245928678,6.187887731282487,2.323559826645612
15,4,kl_to_static,12.973816068260216,0.0,15.594506497763415,15.155085472478438,12.973816068260216,-2.620690429503199,-2.181269404218222
15,4,safety_projection,-1.265930829969652,-6.435838945072854e-08,40.2581020114612,14.463358852760924,-1.2659307656112624,-41.52403284143085,-15.729289682730576
