k,response_step,condition,layer,n,safety_projection_mean,safety_projection_std,kl_to_static_mean,kl_to_static_std,refusal_logmass_mean,refusal_logmass_std,compliance_logmass_mean,compliance_logmass_std,refusal_margin_mean,refusal_margin_std
10,1,clean,28,163,11.434232089782785,5.724002768560587,14.16177654641172,4.3266495327389904,-3.2975840702355823,4.55894985661379,-8.556797698962908,4.246277679863801,5.2592136230936815,1.133257192991161
10,1,refusal,28,163,45.572192962184275,29.989298543972062,13.439248880725696,5.35953853054769,-12.258807811269,2.6373785014512974,-17.05952202030486,1.3225201860909699,4.800714211961243,2.018345776540938
10,1,static,28,163,-1.9563487702352137e-08,4.981886892798276,0.0,0.0,-12.888233317919305,3.5920691430120066,-13.789452984791957,3.600207235437086,0.9012196634444722,2.8260385650825
10,2,adaptive,28,163,1.984444932886428,6.752241404886042,12.933942061477552,4.438761021043885,-10.897287613043757,2.781954839810425,-12.310606675645325,3.059710979827879,1.4133190589448426,2.0497918974471694
10,2,clean,28,163,17.027624178517815,4.875363630309588,16.6391426182232,4.180835597600581,-11.062524944726675,1.6033788667589004,-15.014798462756572,1.3595156982372425,3.9522735180298976,1.3570270863545777
10,2,refusal,28,163,44.431236916524504,29.3026458797413,14.747654433630727,4.505665544479438,-13.030865774564216,2.6270220223557903,-18.86864839448519,1.914204524880825,5.837782619920977,3.316816915675279
10,2,static,28,163,-1.2615707023012126e-08,5.786322942020986,0.0,0.0,-12.334732726307735,3.946758988752785,-13.13505961522003,4.209846164183896,0.8003268922033485,2.624592605049519
10,4,adaptive,28,163,-0.7972171900828192,5.623641970810371,12.914617454370289,4.624917357812078,-11.151739613410154,2.9784503372981814,-12.497560886883297,3.2051221303317643,1.3458212738388156,1.9213607160535504
10,4,clean,28,163,13.428585511043758,6.585461238002054,15.20018379230258,5.051915375521221,-14.536486900657232,2.1608226260734016,-18.304654864994294,2.615361642905791,3.7681679637885535,1.8251375511671846
10,4,refusal,28,163,47.144518202799226,34.94256369323884,14.897357067664617,5.058338493936152,-16.308465571491265,3.0226564740173343,-19.11656008176277,2.237802551262783,2.808094510271505,1.4170113201794432
10,4,static,28,163,-7.788827814207487e-08,5.788664580604534,0.0,0.0,-13.12937479662749,3.443506062561949,-13.911450768380991,3.9829400853982673,0.7820759770329013,2.7992644919718046
10,8,adaptive,28,163,-0.3345624875802935,5.260564738748003,13.32517200248156,5.032727039786237,-11.4125665470135,3.012613731199495,-12.981748246707799,3.204968704613533,1.5691817004256454,2.361937075542868
10,8,clean,28,163,9.704806387241632,5.01001803523047,17.014700772572148,4.2993937467050385,-13.8480063771909,2.2317483234631186,-16.969271876329294,1.7672819804613336,3.1212654991383935,1.4086210116658275
10,8,refusal,28,163,43.78087932383356,32.87267322045419,14.565445190407974,5.0747325287161855,-16.79292482832458,3.2437395300337544,-19.056145135610382,2.5425773953793884,2.2632203072858004,1.5624462356419964
10,8,static,28,163,3.6932939400702165e-08,4.9168196207875425,0.0,0.0,-13.21699881699919,3.321754133685827,-14.398166015835628,3.2801556534004552,1.1811671959110563,2.6234790902414544
10,16,adaptive,28,163,-2.6219468348962396,9.734649079197814,13.759814985050745,5.126754702981051,-12.48581846835423,3.0851222823151287,-14.061006190175293,3.1431306161984325,1.5751877167473542,2.830030267987477
10,16,clean,28,163,17.377053659752104,11.046724078350092,16.15741203716196,4.828194752661585,-16.741261944449022,2.523946998022461,-19.519286705672375,2.170087261701025,2.7780247612233544,1.4858482260778676
10,16,refusal,28,163,30.671021073508115,15.364453515211515,15.032249760456908,5.332930027257845,-15.74845010371296,3.2362428468120004,-17.4222221959588,2.494475602762753,1.6737720922458392,1.9456719862622138
10,16,static,28,163,-2.194036004002109e-09,9.267514856430745,0.0,0.0,-13.928017110181,3.1361815319744175,-14.91784508535467,3.221753015161991,0.9898279751736694,2.5534407489104827
15,0,adaptive,28,163,-0.9714540592366201,5.306581252762686,12.524816553971153,4.578234585532748,-10.975166357368048,2.9839652793880007,-12.32274369209822,3.4170358377455665,1.3475773319876267,2.2708733531650283
15,0,clean,28,163,2.0754444507733445,1.6720566543561126,11.316564189875784,2.6353212065471023,-6.436566478635636,0.8251402684737955,-2.7380774664732574,1.4806668992213912,-3.6984890194758315,1.2561977902789356
15,0,refusal,28,163,44.31952831167385,30.073544134210913,15.029960214908868,4.703488480744762,-16.079115943674662,2.986275397861348,-18.85505618932057,2.1781582284753265,2.7759402456459092,1.5742432595832438
15,0,static,28,163,-7.861962347674223e-09,6.273585130708192,0.0,0.0,-12.380951947229772,3.563841356205495,-13.228572124352484,3.7557025252698777,0.8476201727346409,2.4135535184307844
15,1,adaptive,28,163,-0.6071713299839043,4.842509404741519,12.837032954568512,4.890615590539033,-11.58697245457421,3.1659848112827915,-12.591829208737137,3.534450760847207,1.0048567550313985,2.6515725320677412
15,1,clean,28,163,3.9195782178384393,4.799024731050565,13.986850418378971,4.17310290420963,-3.2975840702355823,4.55894985661379,-8.556797698962908,4.246277679863801,5.2592136230936815,1.133257192991161
15,1,refusal,28,163,41.393786246425535,27.300704145647785,15.486561173493145,4.521721669903797,-16.119487949675577,2.6335909743923467,-19.080150411172877,2.491230599143199,2.960662461497301,1.6662709157468258
15,1,static,28,163,4.909155558954719e-08,5.330785423137587,0.0,0.0,-12.747833585629435,3.5200091456588467,-13.490980823712846,3.779912863433523,0.7431472386319213,2.5797933836477673
15,2,adaptive,28,163,-0.8534124142553178,5.036052853209873,13.3069334677392,4.979388811588621,-11.455097668010033,3.1000806240512073,-12.691238636110961,3.408299839317152,1.2361409649527146,2.5179264632720337
15,2,clean,28,163,10.450515396024551,6.083236332667298,16.49216169484554,3.9913832426468487,-11.062524944726675,1.6033788667589004,-15.014798462756572,1.3595156982372425,3.9522735180298976,1.3570270863545777
15,2,refusal,28,163,39.591357900138284,27.5181309661974,16.182660426098877,4.43933384259828,-16.24807775532541,2.262152786538341,-18.879126367393447,2.266729287132512,2.6310486120680356,1.5305339565060883
15,2,static,28,163,2.4865741378690566e-08,5.7844975346954035,0.0,0.0,-13.335361637220792,2.9409199402017463,-13.973521882039638,3.4163006082387235,0.6381602448188454,2.5806609869843444
15,4,adaptive,28,163,-1.265930829969652,6.5395055936964805,12.973816068260216,4.818896029701715,-11.332791030772624,2.9441484484962146,-12.77933821941446,2.9471450683641276,1.4465471886418348,1.95958819700802
15,4,clean,28,163,14.463358852760923,8.437095826646178,15.155085472478438,4.591401389968958,-14.536486900657232,2.1608226260734016,-18.304654864994294,2.615361642905791,3.7681679637885535,1.8251375511671846
15,4,refusal,28,163,40.2581020114612,27.105320724364624,15.594506497763417,4.891753061173265,-16.743997102866143,3.3555660101346056,-18.96391183466999,2.379152871605989,2.2199147288784657,1.5910130547551684
15,4,static,28,163,-6.435838945072853e-08,6.133970628100397,0.0,0.0,-13.45960978350025,3.2067399163543193,-14.146515869655492,3.2025114814311615,0.686906086155242,2.488991513735558
15,8,adaptive,28,163,-1.315446778857635,8.906531068671356,14.18278028676572,5.050614071240558,-12.029909610748291,2.759180203838592,-13.343188824463475,3.0006437804965747,1.3132792162748934,2.2236487008007444
