comparison,layer,n_train,n_eval,direction_norm,delta_norm_mean,delta_norm_std,projection_mean,projection_std,cosine_mean,cosine_std,probe_position
harmful_prefix-plain,16,32,32,0.002987714484333992,0.01959807798266411,0.007574607152491808,0.00015228746633511037,0.001430464326404035,0.011371947824954987,0.06396707892417908,assistant_header_token
harmful_prefix-plain,17,32,32,0.003416696796193719,0.021132715046405792,0.008139317855238914,0.0001563353871461004,0.0015415631933137774,0.010195394046604633,0.06422903388738632,assistant_header_token
harmful_prefix-plain,18,32,32,0.00360299926251173,0.021839942783117294,0.008240521885454655,0.0002729860134422779,0.001518231350928545,0.013749207369983196,0.06197138503193855,assistant_header_token
harmful_prefix-plain,19,32,32,0.0038922580424696207,0.023325271904468536,0.008813513442873955,0.00022125348914414644,0.002078159712255001,0.011189945042133331,0.07544328272342682,assistant_header_token
harmful_prefix-plain,20,32,32,0.004453946370631456,0.0258877445012331,0.009516989812254906,0.00016418528684880584,0.002363420557230711,0.0071354033425450325,0.07553702592849731,assistant_header_token
harmful_prefix-plain,21,32,32,0.004889199510216713,0.028604265302419662,0.010336662642657757,0.00036753510357812047,0.002735777059569955,0.011643512174487114,0.07912120968103409,assistant_header_token
harmful_prefix-plain,22,32,32,0.005438211373984814,0.031779538840055466,0.01136559247970581,0.0006092902040109038,0.003203146392479539,0.017403848469257355,0.08073466271162033,assistant_header_token
harmful_prefix-plain,23,32,32,0.006761614233255386,0.03678013011813164,0.012748787179589272,0.00020583320292644203,0.005003712605684996,0.005524599924683571,0.11886149644851685,assistant_header_token
harmful_prefix-plain,24,32,32,0.007484095171093941,0.04131505265831947,0.014206578023731709,-0.00015554114361293614,0.004675156436860561,-0.002975932788103819,0.09898162633180618,assistant_header_token
harmful_prefix-plain,25,32,32,0.008456840179860592,0.04680594429373741,0.016008760780096054,6.421144644264132e-05,0.004444838035851717,0.000862151151522994,0.08020931482315063,assistant_header_token
harmful_prefix-plain,26,32,32,0.00966371688991785,0.05465231090784073,0.018531741574406624,-3.0753726605325937e-06,0.005584120750427246,-0.0013251567725092173,0.08636721968650818,assistant_header_token
harmful_prefix-plain,27,32,32,0.01073894090950489,0.06411872804164886,0.021548820659518242,-0.0009906967170536518,0.0048393625766038895,-0.014567737467586994,0.0637594684958458,assistant_header_token
harmful_prefix-plain,28,32,32,0.02412954717874527,0.14612221717834473,0.04898526519536972,-0.0010788035579025745,0.008852587081491947,-0.007128259167075157,0.05115761607885361,assistant_header_token
